"Alpha","jungler","Travel Boots","Breaking Point","Sorrowblade","Aegis","1"
"Alpha","jungler","Aegis","Travel Boots","Aftershock","Atlas Pauldron","1"
"Alpha","jungler","Breaking Point","Tyrant's Monocle","Travel Boots","Light Shield","1"
"Alpha","jungler","Aftershock","Sprint Boots","Aegis","Metal Jacket","1"
"Alpha","jungler","Aftershock","Halcyon Chargers","Broken Myth","Alternating Current","1"
"Alpha","jungler","Stormcrown","Halcyon Chargers","Aftershock","Atlas Pauldron","1"
"Alpha","jungler","Stormcrown","Aftershock","War Treads","Broken Myth","1"
"Alpha","jungler","Travel Boots","Stormcrown","Broken Myth","Aftershock","1"
"Alpha","jungler","Aftershock","Stormcrown","Aegis","Heavy Prism","1"
"Alpha","jungler","Aftershock","Stormcrown","Halcyon Chargers","Slumbering Husk","1"
"Alpha","jungler","Stormcrown","Aftershock","Reflex Block","Travel Boots","1"
"Alpha","jungler","Aftershock","Sorrowblade","Poisoned Shiv","Sprint Boots","1"
"Alpha","jungler","Aftershock","Stormguard Banner","Sprint Boots","Aegis","1"
"Alpha","jungler","Aftershock","Stormcrown","Broken Myth","Aegis","1"
"Alpha","jungler","Broken Myth","Travel Boots","Coat of Plates","Kinetic Shield","1"
"Alpha","jungler","Aftershock","Stormcrown","Travel Boots","Kinetic Shield","1"
"Alpha","jungler","Stormcrown","Travel Boots","Aftershock","Crucible","1"
"Alpha","jungler","Aftershock","Coat of Plates","Broken Myth","Shatterglass","1"
"Alpha","jungler","Breaking Point","Poisoned Shiv","Sorrowblade","Aegis","1"
"Alpha","jungler","Stormcrown","Fountain of Renewal","Breaking Point","Halcyon Chargers","1"
"Alpha","jungler","Aftershock","Stormguard Banner","Scout Trap","Sprint Boots","1"
"Alpha","jungler","Crucible","Stormcrown","Broken Myth","Metal Jacket","1"
"Alpha","jungler","Stormcrown","Piercing Shard","Aftershock","Coat of Plates","1"
"Alpha","jungler","Shatterglass","Aftershock","Broken Myth","Halcyon Chargers","1"
"Alpha","jungler","Aegis","Breaking Point","Sorrowblade","Journey Boots","1"
"Alpha","jungler","Sorrowblade","Blazing Salvo","Stormcrown","Reflex Block","1"
"Alpha","jungler","Aftershock","Broken Myth","Fountain of Renewal","Heavy Prism","1"
"Alpha","jungler","Aftershock","Halcyon Chargers","Frostburn","Atlas Pauldron","1"
"Alpha","jungler","Aftershock","Broken Myth","Frostburn","Coat of Plates","1"
"Alpha","jungler","Fountain of Renewal","Alternating Current","Broken Myth","Travel Boots","1"
"Alpha","jungler","Stormcrown","Halcyon Chargers","Sorrowblade","Breaking Point","1"
"Alpha","jungler","Stormguard Banner","Sprint Boots","Light Armor","Aftershock","1"
"Alpha","jungler","Aftershock","Alternating Current","Kinetic Shield","Metal Jacket","1"
"Alpha","jungler","Aftershock","Metal Jacket","Kinetic Shield","Shatterglass","1"
"Alpha","jungler","Aftershock","Broken Myth","Halcyon Chargers","Coat of Plates","1"
"Alpha","jungler","Aftershock","Heavy Prism","Travel Boots","Piercing Shard","1"
"Alpha","jungler","Aftershock","Broken Myth","Light Shield","Stormcrown","1"
"Alpha","jungler","Heavy Steel","Blazing Salvo","Six Sins","Halcyon Potion","1"
"Alpha","jungler","Aftershock","Kinetic Shield","Sprint Boots","Stormcrown","1"
"Alpha","jungler","Aftershock","Stormguard Banner","Broken Myth","War Treads","1"
"Alpha","jungler","Aegis","Aftershock","Broken Myth","Journey Boots","1"
"Alpha","jungler","Light Armor","Aftershock","Aegis","Travel Boots","1"
"Alpha","jungler","Alternating Current","Aegis","Travel Boots","Broken Myth","1"
"Alpha","jungler","Sorrowblade","Blazing Salvo","Travel Boots","Tension Bow","1"
"Alpha","jungler","Aftershock","Broken Myth","Atlas Pauldron","Fountain of Renewal","1"
"Alpha","jungler","Aftershock","Sprint Boots","Metal Jacket","Aegis","1"
"Alpha","jungler","Aftershock","War Treads","Fountain of Renewal","Alternating Current","1"
"Alpha","jungler","Breaking Point","Sorrowblade","War Treads","Metal Jacket","1"
"Alpha","jungler","Aftershock","Dragonheart","Frostburn","Halcyon Chargers","1"
"Alpha","jungler","Aftershock","Atlas Pauldron","Aegis","Broken Myth","1"
"Alpha","jungler","Aftershock","Aegis","Travel Boots","Halcyon Potion","1"
"Alpha","jungler","Aftershock","War Treads","Broken Myth","Metal Jacket","1"
"Alpha","jungler","Broken Myth","Aftershock","Coat of Plates","Travel Boots","1"
"Alpha","jungler","Sprint Boots","Stormcrown","Shatterglass","Aftershock","1"
"Alpha","jungler","Stormguard Banner","Aftershock","Crystal Bit","Travel Boots","1"
"Alpha","jungler","Halcyon Potion","Serpent Mask","Sprint Boots","Fountain of Renewal","1"
"Alpha","jungler","Aftershock","Broken Myth","Aegis","Halcyon Chargers","1"
"Alpha","jungler","Stormcrown","Sorrowblade","Travel Boots","Coat of Plates","1"
"Alpha","jungler","Clockwork","Shatterglass","Travel Boots","Lifespring","1"
"Alpha","jungler","Aftershock","Stormcrown","Metal Jacket","Poisoned Shiv","1"
"Alpha","jungler","Coat of Plates","Sorrowblade","Breaking Point","Travel Boots","1"
"Alpha","jungler","Stormcrown","Halcyon Chargers","Coat of Plates","Coat of Plates","1"
"Alpha","jungler","Aftershock","Light Armor","Swift Shooter","Stormguard Banner","1"
"Alpha","jungler","Sorrowblade","Swift Shooter","Scout Trap","Scout Trap","1"
"Alpha","jungler","Shatterglass","Aftershock","Journey Boots","Broken Myth","1"
"Alpha","jungler","Coat of Plates","Aftershock","Broken Myth","Travel Boots","1"
"Alpha","jungler","Piercing Shard","Aftershock","Alternating Current","Travel Boots","1"
"Alpha","jungler","Scout Trap","Scout Trap","Scout Trap","Scout Trap","1"
"Alpha","jungler","Stormcrown","Aftershock","Coat of Plates","Halcyon Chargers","1"
"Alpha","jungler","Stormcrown","Aftershock","Broken Myth","Coat of Plates","1"
"Alpha","jungler","Shatterglass","Chronograph","Sprint Boots","Alternating Current","1"
"Alpha","jungler","Aftershock","Heavy Prism","Metal Jacket","Travel Boots","1"
"Alpha","jungler","Sorrowblade","Travel Boots","Tornado Trigger","Serpent Mask","1"
"Alpha","jungler","Sorrowblade","Serpent Mask","Tornado Trigger","Sprint Boots","1"
"Alpha","jungler","Travel Boots","Sorrowblade","Poisoned Shiv","Poisoned Shiv","1"
"Alpha","jungler","Eclipse Prism","Alternating Current","Crystal Bit","Coat of Plates","1"
"Alpha","jungler","Stormcrown","Aftershock","Broken Myth","Atlas Pauldron","1"
"Alpha","jungler","Broken Myth","Aftershock","Alternating Current","Travel Boots","1"
"Alpha","jungler","Stormcrown","Travel Boots","Piercing Shard","Crystal Bit","1"
"Alpha","jungler","Broken Myth","Aftershock","Broken Myth","Metal Jacket","1"
"Alpha","jungler","Aftershock","Stormguard Banner","Broken Myth","Journey Boots","1"
"Alpha","jungler","Aftershock","Stormcrown","Travel Boots","Fountain of Renewal","1"
"Alpha","jungler","Alternating Current","Dragonheart","Aftershock","Eclipse Prism","1"
"Alpha","jungler","Broken Myth","Fountain of Renewal","Aftershock","Halcyon Chargers","1"
"Alpha","jungler","Aftershock","Alternating Current","Kinetic Shield","Sprint Boots","1"
"Alpha","jungler","Aftershock","Alternating Current","Journey Boots","Atlas Pauldron","1"
"Alpha","jungler","Aftershock","Alternating Current","Heavy Prism","Metal Jacket","1"
"Alpha","jungler","Aftershock","Travel Boots","Metal Jacket","Shatterglass","1"
"Alpha","jungler","Sprint Boots","Sorrowblade","Breaking Point","Serpent Mask","1"
"Alpha","jungler","Serpent Mask","Breaking Point","Metal Jacket","Travel Boots","1"
"Alpha","jungler","Serpent Mask","Breaking Point","Travel Boots","Metal Jacket","1"
"Alpha","jungler","Serpent Mask","Breaking Point","Metal Jacket","Tyrant's Monocle","1"
"Alpha","jungler","Serpent Mask","Travel Boots","Kinetic Shield","Sorrowblade","1"
"Alpha","jungler","Travel Boots","Shatterglass","Aftershock","Metal Jacket","1"
"Alpha","jungler","Stormcrown","Aftershock","Travel Boots","Poisoned Shiv","1"
"Alpha","jungler","Aegis","Sorrowblade","Poisoned Shiv","Journey Boots","1"
"Alpha","jungler","Stormcrown","Broken Myth","Halcyon Chargers","Aegis","1"
"Alpha","jungler","Shatterglass","Halcyon Potion","Stormguard Banner","Sprint Boots","1"
"Alpha","jungler","Stormcrown","Sprint Boots","Aftershock","Aegis","1"
"Alpha","jungler","Broken Myth","Aftershock","Travel Boots","Reflex Block","1"
"Alpha","jungler","Aftershock","Broken Myth","Stormcrown","Travel Boots","1"
"Alpha","jungler","Kinetic Shield","Aftershock","Stormcrown","Sprint Boots","1"
"Alpha","jungler","Aftershock","Travel Boots","Coat of Plates","Reflex Block","1"
"Alpha","jungler","Stormcrown","Coat of Plates","Travel Boots","Coat of Plates","1"
"Alpha","jungler","Oakheart","War Treads","Sorrowblade","Poisoned Shiv","1"
"Alpha","jungler","Aftershock","Kinetic Shield","Stormcrown","Travel Boots","1"
"Alpha","jungler","Aftershock","Broken Myth","Travel Boots","Stormcrown","1"
"Alpha","jungler","Aftershock","War Treads","Aegis","Alternating Current","1"
"Alpha","jungler","Aftershock","War Treads","Shatterglass","Aegis","1"
"Alpha","jungler","Sorrowblade","Tornado Trigger","Fountain of Renewal","Journey Boots","1"
"Alpha","jungler","Travel Boots","Metal Jacket","Frostburn","Aftershock","1"
"Alpha","jungler","Aegis","Travel Boots","Aftershock","Coat of Plates","1"
"Alpha","jungler","Shatterglass","Sprint Boots","Frostburn","Frostburn","1"
"Alpha","jungler","Breaking Point","Bonesaw","Kinetic Shield","Poisoned Shiv","1"
"Alpha","jungler","Aftershock","Frostburn","Travel Boots","Stormcrown","1"
"Alpha","jungler","Shatterglass","Slumbering Husk","Aftershock","Broken Myth","1"
"Alpha","jungler","Aftershock","Broken Myth","Stormcrown","Sprint Boots","1"
"Alpha","jungler","Tornado Trigger","Sorrowblade","Serpent Mask","War Treads","1"
"Alpha","jungler","Aftershock","Sprint Boots","Shatterglass","Alternating Current","1"
"Alpha","jungler","Aftershock","Sprint Boots","Shatterglass","Aegis","1"
"Alpha","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Blazing Salvo","1"
"Alpha","jungler","Stormcrown","War Treads","Aftershock","Contraption","1"
"Alpha","jungler","Shatterglass","Shatterglass","Alternating Current","Halcyon Chargers","1"
"Alpha","jungler","Alternating Current","Shatterglass","Sprint Boots","Coat of Plates","1"
"Alpha","jungler","Breaking Point","Sprint Boots","Coat of Plates","Coat of Plates","1"
"Alpha","jungler","Breaking Point","Poisoned Shiv","Bonesaw","Aegis","1"
"Alpha","jungler","Metal Jacket","Breaking Point","Travel Boots","Aegis","1"
"Alpha","jungler","Sorrowblade","Breaking Point","Travel Boots","Kinetic Shield","1"
"Alpha","jungler","Broken Myth","Aftershock","Kinetic Shield","Sprint Boots","1"
"Alpha","jungler","Travel Boots","Aftershock","Stormcrown","Piercing Shard","1"
"Alpha","jungler","Six Sins","Weapon Blade","Shatterglass","Broken Myth","1"
"Alpha","jungler","Aftershock","Light Shield","Halcyon Potion","Piercing Shard","1"
"Alpha","jungler","Alternating Current","Shatterglass","Broken Myth","Travel Boots","1"
"Alpha","jungler","Aftershock","Broken Myth","Travel Boots","Metal Jacket","1"
"Alpha","jungler","Aftershock","Broken Myth","Atlas Pauldron","War Treads","1"
"Alpha","jungler","Shatterglass","Aftershock","Metal Jacket","Stormcrown","1"
"Alpha","jungler","Aftershock","Coat of Plates","Halcyon Potion","Sprint Boots","1"
"Alpha","jungler","Serpent Mask","Tornado Trigger","Coat of Plates","Sorrowblade","1"
"Alpha","jungler","Broken Myth","Aftershock","Travel Boots","Aegis","1"
"Alpha","jungler","Aftershock","Shatterglass","Sprint Boots","Kinetic Shield","1"
"Alpha","jungler","Aftershock","Heavy Prism","Reflex Block","Light Shield","1"
"Alpha","jungler","Weapon Blade","Blazing Salvo","Travel Boots","Broken Myth","1"
"Alpha","jungler","Sorrowblade","Bonesaw","Sprint Boots","Aegis","1"
"Alpha","jungler","Sorrowblade","Tornado Trigger","Serpent Mask","Crucible","1"
"Alpha","jungler","Poisoned Shiv","Bonesaw","Tornado Trigger","Aegis","1"
"Alpha","jungler","Sorrowblade","Alternating Current","Travel Boots","Coat of Plates","1"
"Alpha","jungler","Tyrant's Monocle","Halcyon Potion","Tension Bow","Tyrant's Monocle","1"
"Alpha","jungler","Sorrowblade","Tornado Trigger","Coat of Plates","Poisoned Shiv","1"
"Alpha","jungler","Sorrowblade","Tyrant's Monocle","Sprint Boots","Metal Jacket","1"
"Alpha","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Aftershock","1"
"Alpha","jungler","Sorrowblade","Bonesaw","Travel Boots","Aegis","1"
"Alpha","jungler","Lucky Strike","Aegis","Sprint Boots","Breaking Point","1"
"Alpha","jungler","Aftershock","Blazing Salvo","Metal Jacket","War Treads","1"
"Alpha","jungler","Aftershock","Kinetic Shield","Broken Myth","Halcyon Chargers","1"
"Alpha","jungler","Sorrowblade","Breaking Point","Bonesaw","Travel Boots","1"
"Alpha","jungler","Aftershock","Broken Myth","Halcyon Chargers","Atlas Pauldron","1"
"Alpha","jungler","Aftershock","War Treads","Stormcrown","Fountain of Renewal","1"
"Alpha","jungler","Atlas Pauldron","Broken Myth","Aftershock","Journey Boots","1"
"Alpha","jungler","Aftershock","Broken Myth","Aegis","Travel Boots","1"
"Alpha","jungler","Aftershock","Stormcrown","Journey Boots","Stormcrown","1"
"Alpha","jungler","Sorrowblade","Reflex Block","Poisoned Shiv","Sprint Boots","1"
"Alpha","jungler","Aftershock","Aegis","Coat of Plates","Piercing Shard","1"
"Alpha","jungler","Halcyon Chargers","Shatterglass","Stormcrown","Broken Myth","1"
"Alpha","jungler","Sorrowblade","Poisoned Shiv","Aegis","Travel Boots","1"
"Alpha","jungler","Broken Myth","Aftershock","Metal Jacket","Travel Boots","1"
"Alpha","jungler","Broken Myth","Aftershock","Halcyon Chargers","Aegis","1"
"Alpha","jungler","Stormcrown","Aftershock","Piercing Shard","Atlas Pauldron","1"
"Alpha","jungler","Aftershock","Travel Boots","Broken Myth","Reflex Block","1"
"Alpha","jungler","Aftershock","Journey Boots","Metal Jacket","Kinetic Shield","1"
"Alpha","jungler","Aftershock","Aegis","Atlas Pauldron","Travel Boots","1"
"Alpha","jungler","Breaking Point","Sorrowblade","Travel Boots","Aegis","1"
"Alpha","jungler","Aftershock","Broken Myth","Travel Boots","Heavy Prism","1"
"Alpha","jungler","Sorrowblade","Travel Boots","Kinetic Shield","Reflex Block","1"
"Alpha","jungler","Aftershock","Stormcrown","Tornado Trigger","Travel Boots","1"
"Alpha","jungler","Shatterglass","Broken Myth","Aftershock","Aegis","1"
"Alpha","jungler","Sorrowblade","Travel Boots","Breaking Point","Kinetic Shield","1"
"Alpha","jungler","Sorrowblade","Breaking Point","Travel Boots","Tension Bow","1"
"Alpha","jungler","Sorrowblade","Blazing Salvo","Travel Boots","Kinetic Shield","1"
"Alpha","jungler","Stormcrown","Travel Boots","Aftershock","Fountain of Renewal","1"
"Alpha","jungler","Aftershock","Broken Myth","Light Shield","Atlas Pauldron","1"
"Alpha","jungler","Journey Boots","Aftershock","Broken Myth","Aegis","1"
"Alpha","jungler","Sorrowblade","Serpent Mask","Tornado Trigger","Kinetic Shield","1"
"Alpha","jungler","Broken Myth","Aftershock","Aegis","Metal Jacket","1"
"Alpha","jungler","Sorrowblade","Breaking Point","Metal Jacket","Travel Boots","1"
"Alpha","jungler","Metal Jacket","Aftershock","Broken Myth","Journey Boots","1"
"Alpha","jungler","Aftershock","Broken Myth","Eve of Harvest","Halcyon Chargers","1"
"Alpha","jungler","Halcyon Chargers","Aegis","Broken Myth","Aftershock","1"
"Alpha","jungler","Aftershock","Aegis","Atlas Pauldron","Broken Myth","1"
"Alpha","jungler","Travel Boots","Sorrowblade","Poisoned Shiv","Aegis","1"
"Alpha","jungler","Aftershock","Broken Myth","Heavy Prism","Metal Jacket","1"
"Alpha","jungler","Aftershock","Broken Myth","Aegis","Sprint Boots","1"
"Alpha","jungler","Heavy Prism","Piercing Shard","Aftershock","Metal Jacket","1"
"Alpha","jungler","Broken Myth","Aftershock","Kinetic Shield","Coat of Plates","1"
"Alpha","jungler","Shatterglass","Broken Myth","Shatterglass","Sprint Boots","1"
"Alpha","jungler","Broken Myth","Atlas Pauldron","Aftershock","Travel Boots","1"
"Alpha","jungler","Sorrowblade","Breaking Point","Atlas Pauldron","Travel Boots","1"
"Alpha","jungler","Breaking Point","Sorrowblade","Travel Boots","Atlas Pauldron","1"
"Alpha","jungler","Piercing Shard","Coat of Plates","Aftershock","Light Armor","1"
"Alpha","jungler","Sorrowblade","Breaking Point","Light Shield","Serpent Mask","1"
"Alpha","jungler","Broken Myth","Aegis","Aftershock","Travel Boots","1"
"Alpha","jungler","Aftershock","Broken Myth","Light Shield","Light Armor","1"
"Alpha","jungler","Aftershock","Broken Myth","Sprint Boots","Light Armor","1"
"Alpha","jungler","Broken Myth","Aftershock","Journey Boots","Coat of Plates","1"
"Alpha","jungler","Shatterglass","Crystal Bit","Aegis","Sprint Boots","1"
"Alpha","jungler","Stormguard Banner","Aftershock","Metal Jacket","Broken Myth","1"
"Alpha","jungler","Aegis","Reflex Block","Broken Myth","Travel Boots","1"
"Alpha","jungler","Aegis","Broken Myth","Aftershock","Travel Boots","1"
"Alpha","jungler","Aftershock","Atlas Pauldron","Broken Myth","Metal Jacket","1"
"Alpha","jungler","Aftershock","Kinetic Shield","Broken Myth","Atlas Pauldron","1"
"Alpha","jungler","Broken Myth","Aftershock","Light Shield","Sprint Boots","1"
"Alpha","jungler","Aegis","Crystal Bit","Travel Boots","Aftershock","1"
"Alpha","jungler","Halcyon Chargers","Aegis","Metal Jacket","Broken Myth","1"
"Alpha","jungler","Aftershock","Kinetic Shield","Atlas Pauldron","Light Shield","1"
"Alpha","jungler","Sprint Boots","Aftershock","Atlas Pauldron","Aegis","1"
"Alpha","jungler","Aftershock","Coat of Plates","Aegis","Halcyon Chargers","1"
"Alpha","jungler","Travel Boots","Sorrowblade","Light Shield","Reflex Block","1"
"Alpha","jungler","Aftershock","Light Shield","Reflex Block","Sprint Boots","1"
"Alpha","jungler","Aftershock","Blazing Salvo","Travel Boots","Aegis","1"
"Alpha","jungler","Aftershock","Atlas Pauldron","Aegis","Travel Boots","1"
"Alpha","jungler","Aegis","Aftershock","Atlas Pauldron","Heavy Prism","1"
"Alpha","jungler","Aftershock","Piercing Shard","Coat of Plates","Travel Boots","1"
"Alpha","jungler","Aftershock","Blazing Salvo","Broken Myth","Sprint Boots","1"
"Alpha","jungler","Aftershock","Kinetic Shield","Broken Myth","Sprint Boots","1"
"Alpha","jungler","Aftershock","Kinetic Shield","Sprint Boots","Heavy Prism","1"
