"Gwen","captain","Heavy Steel","Sprint Boots","Six Sins","1"
"Gwen","captain","Heavy Steel","Blazing Salvo","Sprint Boots","1"
"Gwen","captain","Sorrowblade","Blazing Salvo","Travel Boots","1"
"Gwen","captain","Sprint Boots","Eclipse Prism","Energy Battery","1"
"Gwen","captain","Sorrowblade","Coat of Plates","Breaking Point","1"
"Gwen","captain","Clockwork","Shatterglass","Sprint Boots","1"
"Gwen","captain","Tension Bow","Swift Shooter","Sprint Boots","1"
"Gwen","captain","Sprint Boots","Blazing Salvo","Heavy Steel","1"
"Gwen","captain","Halcyon Potion","Weapon Blade","Swift Shooter","1"
"Gwen","captain","Halcyon Potion","Crystal Bit","Energy Battery","1"
"Gwen","captain","Tension Bow","Sorrowblade","Tyrant's Monocle","1"
"Gwen","captain","Sprint Boots","Tyrant's Monocle","Coat of Plates","1"
"Gwen","captain","Travel Boots","Breaking Point","Crucible","1"
"Gwen","captain","Tornado Trigger","Heavy Steel","Halcyon Chargers","1"
"Gwen","captain","Bonesaw","Serpent Mask","Void Battery","1"
"Gwen","captain","Sorrowblade","Travel Boots","Tension Bow","1"
"Gwen","captain","Tension Bow","Blazing Salvo","Heavy Steel","1"
"Gwen","captain","Sorrowblade","Reflex Block","Journey Boots","1"
"Gwen","captain","Tornado Trigger","Heavy Steel","Six Sins","1"
"Gwen","captain","Travel Boots","Breaking Point","Sorrowblade","1"
"Gwen","captain","Tension Bow","Eclipse Prism","Broken Myth","1"
"Gwen","captain","Sorrowblade","Sprint Boots","Poisoned Shiv","1"
"Gwen","captain","Six Sins","Blazing Salvo","Kinetic Shield","1"
"Gwen","captain","Travel Boots","Tornado Trigger","Fountain of Renewal","1"
"Gwen","captain","Travel Boots","Blazing Salvo","Reflex Block","1"
"Gwen","captain","Broken Myth","Reflex Block","Clockwork","1"
"Gwen","captain","Alternating Current","Chronograph","Void Battery","1"
"Gwen","captain","Sorrowblade","Blazing Salvo","Sprint Boots","1"
"Gwen","captain","Sorrowblade","Tornado Trigger","Coat of Plates","1"
"Gwen","captain","Alternating Current","Shatterglass","Travel Boots","1"
"Gwen","captain","Shatterglass","Sprint Boots","Broken Myth","1"
"Gwen","captain","Shatterglass","Alternating Current","Travel Boots","1"
"Gwen","captain","Travel Boots","Shatterglass","Void Battery","1"
"Gwen","captain","Halcyon Chargers","Bonesaw","Tyrant's Monocle","1"
"Gwen","captain","Travel Boots","Shatterglass","Clockwork","1"
"Gwen","captain","Blazing Salvo","Sorrowblade","Lucky Strike","1"
"Gwen","captain","Halcyon Potion","Sorrowblade","Flare","1"
"Gwen","captain","Tension Bow","Lucky Strike","Halcyon Potion","1"
"Gwen","captain","Shatterglass","Void Battery","Void Battery","1"
"Gwen","captain","Swift Shooter","Weapon Blade","Sprint Boots","1"
"Gwen","captain","Weapon Blade","Swift Shooter","Sprint Boots","1"
"Gwen","captain","Alternating Current","Void Battery","Shatterglass","1"
"Gwen","captain","Shatterglass","Sprint Boots","Clockwork","1"
"Gwen","captain","Energy Battery","Heavy Prism","Sprint Boots","1"
"Gwen","captain","Sorrowblade","Tornado Trigger","Scout Trap","1"
"Gwen","captain","Serpent Mask","Breaking Point","Tornado Trigger","1"
"Gwen","captain","Blazing Salvo","Sprint Boots","Halcyon Potion","1"
"Gwen","captain","Breaking Point","Tyrant's Monocle","Sprint Boots","1"
"Gwen","captain","Heavy Steel","Energy Battery","Sprint Boots","1"
"Gwen","captain","Sorrowblade","Travel Boots","Coat of Plates","1"
"Gwen","captain","Sorrowblade","Lucky Strike","Slumbering Husk","1"
"Gwen","captain","Fountain of Renewal","Sprint Boots","Poisoned Shiv","1"
"Gwen","captain","Tension Bow","Reflex Block","Blazing Salvo","1"
"Gwen","captain","Halcyon Potion","Shatterglass","Clockwork","1"
"Gwen","captain","Sprint Boots","Six Sins","Swift Shooter","1"
"Gwen","captain","Heavy Steel","Blazing Salvo","Six Sins","1"
"Gwen","captain","Heavy Steel","Blazing Salvo","Travel Boots","1"
"Gwen","captain","Heavy Steel","Swift Shooter","Sprint Boots","1"
"Gwen","captain","Tension Bow","Barbed Needle","Swift Shooter","1"
"Gwen","captain","Tension Bow","Heavy Steel","Sprint Boots","1"
"Gwen","captain","Halcyon Potion","Tension Bow","Light Armor","1"
"Gwen","captain","Heavy Prism","Energy Battery","Heavy Prism","1"
"Gwen","captain","Sorrowblade","Swift Shooter","Kinetic Shield","1"
"Gwen","captain","Six Sins","Heavy Steel","Sprint Boots","1"
"Gwen","captain","Heavy Steel","Six Sins","Scout Trap","1"
"Gwen","captain","Heavy Steel","Six Sins","Sprint Boots","1"
"Gwen","captain","Sorrowblade","Minion's Foot","Blazing Salvo","1"
"Flicker","captain","Stormguard Banner","Atlas Pauldron","Aftershock","1"
"Flicker","captain","Crystal Bit","Stormguard Banner","Travel Boots","1"
"Flicker","captain","Fountain of Renewal","Fountain of Renewal","Fountain of Renewal","1"
"Flicker","captain","Contraption","Frostburn","Sprint Boots","1"
"Flicker","captain","Crucible","Contraption","Stormcrown","1"
"Flicker","captain","Broken Myth","Frostburn","Travel Boots","1"
"Flicker","captain","Heavy Prism","Stormcrown","War Treads","1"
"Flicker","captain","Stormcrown","Crucible","Fountain of Renewal","1"
"Flicker","captain","Slumbering Husk","Fountain of Renewal","Travel Boots","1"
"Flicker","captain","Stormcrown","Atlas Pauldron","Travel Boots","1"
"Flicker","captain","Contraption","Fountain of Renewal","Travel Boots","1"
"Flicker","captain","Fountain of Renewal","Alternating Current","Kinetic Shield","1"
"Flicker","captain","Stormguard Banner","War Treads","Fountain of Renewal","1"
"Flicker","captain","Kinetic Shield","Atlas Pauldron","Crucible","1"
"Flicker","captain","Dragonblood Contract","Dragonblood Contract","Dragonblood Contract","1"
"Flicker","captain","Fountain of Renewal","Contraption","Stormcrown","1"
"Flicker","captain","Fountain of Renewal","Stormcrown","Metal Jacket","1"
"Flicker","captain","Journey Boots","Slumbering Husk","Stormcrown","1"
"Flicker","captain","Metal Jacket","Fountain of Renewal","Stormcrown","1"
"Flicker","captain","Contraption","Travel Boots","Frostburn","1"
"Flicker","captain","Contraption","Fountain of Renewal","Sprint Boots","1"
"Flicker","captain","Fountain of Renewal","Crucible","Stormcrown","1"
"Flicker","captain","Ironguard Contract","Crucible","Sprint Boots","1"
"Flicker","captain","Crucible","Metal Jacket","War Treads","1"
"Flicker","captain","Frostburn","Contraption","Travel Boots","1"
"Flicker","captain","War Treads","Flare Gun","Fountain of Renewal","1"
"Flicker","captain","Coat of Plates","Frostburn","Travel Boots","1"
"Flicker","captain","Stormcrown","Aegis","Travel Boots","1"
"Flicker","captain","Crucible","Stormguard Banner","Contraption","1"
"Flicker","captain","War Treads","Frostburn","Fountain of Renewal","1"
"Flicker","captain","Stormcrown","War Treads","Contraption","1"
"Flicker","captain","Flare Gun","Fountain of Renewal","Crucible","1"
"Flicker","captain","Stormcrown","Contraption","War Treads","1"
"Flicker","captain","Crystal Bit","Fountain of Renewal","Crucible","1"
"Flicker","captain","Fountain of Renewal","Sprint Boots","Ironguard Contract","1"
"Flicker","captain","Sprint Boots","Ironguard Contract","Ironguard Contract","1"
"Flicker","captain","Crucible","Heavy Prism","Slumbering Husk","1"
"Flicker","captain","Halcyon Chargers","Frostburn","Fountain of Renewal","1"
"Flicker","captain","Stormguard Banner","Crystal Bit","Travel Boots","1"
"Flicker","captain","Fountain of Renewal","Eclipse Prism","Atlas Pauldron","1"
"Flicker","captain","Atlas Pauldron","Fountain of Renewal","Travel Boots","1"
"Flicker","captain","Fountain of Renewal","Crystal Bit","Crucible","1"
"Flicker","captain","Stormcrown","Crucible","War Treads","1"
"Flicker","captain","Stormcrown","Eclipse Prism","War Treads","1"
"Flicker","captain","War Treads","Stormguard Banner","Fountain of Renewal","1"
"Flicker","captain","Travel Boots","Crucible","Stormguard Banner","1"
"Flicker","captain","Fountain of Renewal","Aftershock","War Treads","1"
"Flicker","captain","Stormcrown","Fountain of Renewal","Crucible","1"
"Flicker","captain","Stormguard Banner","Crystal Bit","Fountain of Renewal","1"
"Flicker","captain","Stormcrown","Coat of Plates","Fountain of Renewal","1"
"Flicker","captain","Fountain of Renewal","Eclipse Prism","War Treads","1"
"Flicker","captain","Fountain of Renewal","Crucible","Aegis","1"
"Flicker","captain","Eclipse Prism","Stormcrown","Fountain of Renewal","1"
"Flicker","captain","Travel Boots","Stormcrown","Crystal Bit","1"
"Flicker","captain","Travel Boots","Frostburn","Fountain of Renewal","1"
"Flicker","captain","Fountain of Renewal","Stormcrown","Chronograph","1"
"Flicker","captain","Halcyon Potion","Crystal Bit","Oakheart","1"
"Flicker","captain","War Treads","Fountain of Renewal","Coat of Plates","1"
"Flicker","captain","Stormcrown","Slumbering Husk","Fountain of Renewal","1"
"Flicker","captain","Frostburn","Travel Boots","Contraption","1"
"Flicker","captain","Slumbering Husk","Fountain of Renewal","Metal Jacket","1"
"Flicker","captain","Heavy Prism","Fountain of Renewal","Sprint Boots","1"
"Flicker","captain","Heavy Prism","Fountain of Renewal","War Treads","1"
"Flicker","captain","Crystal Bit","Crucible","Travel Boots","1"
"Flicker","captain","War Treads","Fountain of Renewal","Aftershock","1"
"Flicker","captain","Travel Boots","Metal Jacket","Reflex Block","1"
"Flicker","captain","Crucible","Stormcrown","Stormcrown","1"
"Flicker","captain","Slumbering Husk","Metal Jacket","Stormcrown","1"
"Flicker","captain","War Treads","Stormguard Banner","Crystal Bit","1"
"Flicker","captain","Fountain of Renewal","Sprint Boots","Tornado Trigger","1"
"Flicker","captain","Fountain of Renewal","Frostburn","Light Armor","1"
"Flicker","captain","Contraption","Sprint Boots","Fountain of Renewal","1"
"Flicker","captain","War Treads","Crucible","Eve of Harvest","1"
"Flicker","captain","Ironguard Contract","Fountain of Renewal","Travel Boots","1"
"Flicker","captain","Sorrowblade","Tornado Trigger","Tyrant's Monocle","1"
"Flicker","captain","Fountain of Renewal","Frostburn","Crucible","1"
"Flicker","captain","Contraption","Sprint Boots","Halcyon Potion","1"
"Flicker","captain","Fountain of Renewal","War Treads","Ironguard Contract","1"
"Flicker","captain","Travel Boots","Fountain of Renewal","Scout Trap","1"
"Flicker","captain","War Treads","Atlas Pauldron","Contraption","1"
"Flicker","captain","Contraption","Atlas Pauldron","War Treads","1"
"Flicker","captain","Crucible","Barbed Needle","Barbed Needle","1"
"Flicker","captain","Journey Boots","Journey Boots","Travel Boots","1"
"Flicker","captain","Crystal Bit","Stormguard Banner","Sprint Boots","1"
"Flicker","captain","Sprint Boots","Crucible","Broken Myth","1"
"Flicker","captain","Light Armor","Contraption","Fountain of Renewal","1"
"Flicker","captain","Fountain of Renewal","Contraption","Travel Boots","1"
"Flicker","captain","Fountain of Renewal","War Treads","Contraption","1"
"Flicker","captain","Frostburn","Fountain of Renewal","Contraption","1"
"Flicker","captain","Sprint Boots","Oakheart","Halcyon Potion","1"
"Flicker","captain","Travel Boots","Frostburn","Kinetic Shield","1"
"Flicker","captain","Fountain of Renewal","Aftershock","Sprint Boots","1"
"Flicker","captain","Atlas Pauldron","Crucible","Fountain of Renewal","1"
"Flicker","captain","Fountain of Renewal","Slumbering Husk","Stormcrown","1"
"Flicker","captain","Travel Boots","Fountain of Renewal","Flare Gun","1"
"Flicker","captain","Fountain of Renewal","Stormcrown","Slumbering Husk","1"
"Flicker","captain","Fountain of Renewal","Halcyon Chargers","Slumbering Husk","1"
"Flicker","captain","Stormguard Banner","Light Shield","Light Shield","1"
"Flicker","captain","Atlas Pauldron","War Treads","Fountain of Renewal","1"
"Flicker","captain","Sprint Boots","Crucible","Fountain of Renewal","1"
"Flicker","captain","Sprint Boots","Halcyon Potion","Ironguard Contract","1"
"Flicker","captain","Stormcrown","War Treads","Metal Jacket","1"
"Flicker","captain","Fountain of Renewal","Stormcrown","Crucible","1"
"Flicker","captain","Heavy Prism","Travel Boots","Contraption","1"
"Flicker","captain","Stormcrown","Fountain of Renewal","Sprint Boots","1"
"Flicker","captain","Halcyon Potion","Crystal Bit","Stormguard Banner","1"
"Flicker","captain","Sorrowblade","Travel Boots","Fountain of Renewal","1"
"Flicker","captain","Fountain of Renewal","Crystal Bit","War Treads","1"
"Flicker","captain","Aftershock","Fountain of Renewal","Crucible","1"
"Flicker","captain","Fountain of Renewal","Crucible","Aftershock","1"
"Flicker","captain","Ironguard Contract","Fountain of Renewal","Stormcrown","1"
"Flicker","captain","Fountain of Renewal","Kinetic Shield","Coat of Plates","1"
"Flicker","captain","Stormcrown","Heavy Prism","Fountain of Renewal","1"
"Flicker","captain","Metal Jacket","War Treads","Ironguard Contract","1"
"Flicker","captain","Travel Boots","Sprint Boots","Sprint Boots","1"
"Flicker","captain","Crystal Bit","Sprint Boots","Stormguard Banner","1"
"Flicker","captain","Aftershock","Contraption","Fountain of Renewal","1"
"Flicker","captain","Eclipse Prism","Fountain of Renewal","War Treads","1"
"Flicker","captain","Ironguard Contract","Contraption","Fountain of Renewal","1"
"Flicker","captain","War Treads","Stormcrown","Eclipse Prism","1"
"Flicker","captain","Fountain of Renewal","Stormguard Banner","War Treads","1"
"Flicker","captain","Heavy Prism","Stormguard Banner","War Treads","1"
"Flicker","captain","Contraption","Travel Boots","Fountain of Renewal","1"
"Flicker","captain","Fountain of Renewal","Ironguard Contract","Sprint Boots","1"
"Flicker","captain","Heavy Prism","Stormguard Banner","Crucible","1"
"Flicker","captain","Crystal Bit","Oakheart","Oakheart","1"
"Flicker","captain","Slumbering Husk","Crucible","Metal Jacket","1"
"Flicker","captain","Ironguard Contract","Coat of Plates","Fountain of Renewal","1"
"Flicker","captain","Crucible","Heavy Prism","Coat of Plates","1"
"Flicker","captain","Fountain of Renewal","Crucible","Sprint Boots","1"
"Flicker","captain","Fountain of Renewal","Ironguard Contract","Flare Gun","1"
"Flicker","captain","Frostburn","Travel Boots","Fountain of Renewal","1"
"Flicker","captain","Fountain of Renewal","Crucible","Halcyon Chargers","1"
"Flicker","captain","War Treads","Fountain of Renewal","Shiversteel","1"
"Flicker","captain","War Treads","Contraption","Slumbering Husk","1"
"Flicker","captain","Stormcrown","Light Shield","Sprint Boots","1"
"Flicker","captain","Fountain of Renewal","Crucible","Dragonheart","1"
"Flicker","captain","Tornado Trigger","Stormcrown","Fountain of Renewal","1"
"Flicker","captain","Shatterglass","Travel Boots","Fountain of Renewal","1"
"Flicker","captain","Ironguard Contract","Lifespring","Lifespring","1"
"Flicker","captain","Halcyon Chargers","Shiversteel","Contraption","1"
"Flicker","captain","War Treads","Fountain of Renewal","Stormcrown","1"
"Flicker","captain","Stormguard Banner","Flare Gun","Atlas Pauldron","1"
"Flicker","captain","Fountain of Renewal","Atlas Pauldron","Flare","1"
"Flicker","captain","Aftershock","Fountain of Renewal","Atlas Pauldron","1"
"Flicker","captain","Fountain of Renewal","Chronograph","Travel Boots","1"
"Flicker","captain","War Treads","Fountain of Renewal","Hourglass","1"
"Flicker","captain","Stormguard Banner","Light Armor","Fountain of Renewal","1"
"Flicker","captain","War Treads","Reflex Block","Fountain of Renewal","1"
"Flicker","captain","Fountain of Renewal","Chronograph","Crucible","1"
"Flicker","captain","Fountain of Renewal","Contraption","Aftershock","1"
"Flicker","captain","War Treads","Frostburn","Atlas Pauldron","1"
"Flicker","captain","Fountain of Renewal","Coat of Plates","Ironguard Contract","1"
"Flicker","captain","Fountain of Renewal","Aftershock","Atlas Pauldron","1"
"Flicker","captain","Stormcrown","Crucible","Travel Boots","1"
"Flicker","captain","Contraption","Fountain of Renewal","Ironguard Contract","1"
"Flicker","captain","War Treads","Fountain of Renewal","Eclipse Prism","1"
"Flicker","captain","Contraption","Fountain of Renewal","War Treads","1"
"Flicker","captain","Fountain of Renewal","Ironguard Contract","War Treads","1"
"Flicker","captain","Sprint Boots","Metal Jacket","Clockwork","1"
"Flicker","captain","Fountain of Renewal","Crucible","Contraption","1"
"Flicker","captain","Stormcrown","Travel Boots","Eve of Harvest","1"
"Flicker","captain","Atlas Pauldron","Fountain of Renewal","Flare","1"
"Flicker","captain","Minion Candy","Minion Candy","Atlas Pauldron","1"
"Flicker","captain","Travel Boots","Fountain of Renewal","Crucible","1"
"Flicker","captain","Fountain of Renewal","War Treads","Aegis","1"
"Flicker","captain","Fountain of Renewal","Kinetic Shield","Ironguard Contract","1"
"Flicker","captain","Fountain of Renewal","Protector Contract","War Treads","1"
"Flicker","captain","Fountain of Renewal","Coat of Plates","War Treads","1"
"Flicker","captain","Atlas Pauldron","War Treads","Metal Jacket","1"
"Flicker","captain","Nullwave Gauntlet","Fountain of Renewal","Atlas Pauldron","1"
"Flicker","captain","Fountain of Renewal","Light Armor","War Treads","1"
"Flicker","captain","Travel Boots","Crucible","Fountain of Renewal","1"
"Flicker","captain","Atlas Pauldron","Travel Boots","Fountain of Renewal","1"
"Flicker","captain","Atlas Pauldron","Fountain of Renewal","Sprint Boots","1"
"Flicker","captain","Fountain of Renewal","Travel Boots","Reflex Block","1"
"Flicker","captain","Fountain of Renewal","Dragonblood Contract","Crucible","1"
"Flicker","captain","Coat of Plates","Ironguard Contract","War Treads","1"
"Flicker","captain","Sprint Boots","Sprint Boots","Sprint Boots","1"
"Flicker","captain","Crucible","Fountain of Renewal","Chronograph","1"
"Flicker","captain","Fountain of Renewal","Chronograph","Atlas Pauldron","1"
"Idris","captain","Sprint Boots","Sorrowblade","Poisoned Shiv","1"
"Idris","captain","Frostburn","Sprint Boots","Barbed Needle","1"
"Idris","captain","Sorrowblade","Travel Boots","Travel Boots","1"
"Idris","captain","Breaking Point","Poisoned Shiv","Sorrowblade","1"
"Idris","captain","Sorrowblade","Coat of Plates","Six Sins","1"
"Idris","captain","Poisoned Shiv","Sorrowblade","Light Armor","1"
"Idris","captain","Sorrowblade","Poisoned Shiv","Halcyon Chargers","1"
"Idris","captain","Book of Eulogies","Book of Eulogies","Book of Eulogies","1"
"Idris","captain","Halcyon Potion","Weapon Blade","Book of Eulogies","1"
"Idris","captain","Travel Boots","Frostburn","Swift Shooter","1"
"Idris","captain","Crystal Bit","Book of Eulogies","Book of Eulogies","1"
