"Ozo","jungler","Shatterglass","Book of Eulogies","1"
"Ozo","jungler","Alternating Current","Travel Boots","1"
"Ozo","jungler","Alternating Current","Stormcrown","1"
"Ozo","jungler","Lucky Strike","Shatterglass","1"
"Ozo","jungler","Tornado Trigger","Coat of Plates","1"
"Ozo","jungler","Breaking Point","Coat of Plates","1"
"Ozo","jungler","Sorrowblade","Halcyon Chargers","1"
"Ozo","jungler","Aftershock","Alternating Current","1"
"Ozo","jungler","Clockwork","Aftershock","1"
"Ozo","jungler","Eve of Harvest","Eve of Harvest","1"
"Ozo","jungler","Aegis","Journey Boots","1"
"Ozo","jungler","Travel Boots","Aegis","1"
"Ozo","jungler","Piercing Shard","Eve of Harvest","1"
"Ozo","jungler","Travel Boots","Coat of Plates","1"
"Ozo","jungler","Light Armor","Stormguard Banner","1"
"Ozo","jungler","Shatterglass","Broken Myth","1"
"Ozo","jungler","Serpent Mask","Heavy Steel","1"
"Ozo","jungler","Aftershock","Heavy Prism","1"
"Ozo","jungler","Heavy Prism","Aegis","1"
"Alpha","jungler","Shatterglass","Piercing Shard","1"
"Alpha","jungler","Tension Bow","Breaking Point","1"
"Alpha","jungler","Aftershock","Lucky Strike","1"
"Alpha","jungler","Aegis","Stormcrown","1"
"Alpha","jungler","Metal Jacket","Stormcrown","1"
"Alpha","jungler","Heavy Prism","Stormcrown","1"
"Alpha","jungler","Poisoned Shiv","Breaking Point","1"
"Alpha","jungler","Flare Gun","Aftershock","1"
"Alpha","jungler","Breaking Point","Coat of Plates","1"
"Alpha","jungler","Aftershock","Slumbering Husk","1"
"Alpha","jungler","Atlas Pauldron","Stormcrown","1"
"Alpha","jungler","Metal Jacket","Serpent Mask","1"
"Alpha","jungler","Sorrowblade","Crystal Bit","1"
"Alpha","jungler","Alternating Current","Chronograph","1"
"Alpha","jungler","Breaking Point","Tornado Trigger","1"
"Alpha","jungler","Heavy Prism","Blazing Salvo","1"
"Alpha","jungler","Bonesaw","Tyrant's Monocle","1"
"Alpha","jungler","War Treads","Sorrowblade","1"
"Alpha","jungler","Aftershock","Eve of Harvest","1"
"Alpha","jungler","Tyrant's Monocle","Sorrowblade","1"
"Alpha","jungler","Tyrant's Monocle","Bonesaw","1"
"Alpha","jungler","Alternating Current","Broken Myth","1"
"Alpha","jungler","Heavy Prism","Travel Boots","1"
"Kestrel","captain","Journey Boots","Shatterglass","1"
"Kestrel","captain","Frostburn","Aegis","1"
"Kestrel","captain",NULL,NULL,"1"
"Kestrel","captain","Sprint Boots","Blazing Salvo","1"
"Kestrel","captain","Halcyon Potion","Halcyon Chargers","1"
"Kestrel","captain","Heavy Steel","Six Sins","1"
"Kestrel","captain","Heavy Steel","Lucky Strike","1"
"Kestrel","captain","Eclipse Prism","Heavy Prism","1"
"Kestrel","captain","Book of Eulogies","Weapon Blade","1"
"Kestrel","captain","Eve of Harvest","Aftershock","1"
"Kestrel","captain","Shatterglass","Piercing Shard","1"
"Kestrel","captain","Shiversteel","Shiversteel","1"
"Kestrel","captain","Eve of Harvest","Eclipse Prism","1"
"Kestrel","captain","Halcyon Potion","Frostburn","1"
"Kestrel","captain","Journey Boots","Breaking Point","1"
"Kestrel","captain","Clockwork","Travel Boots","1"
"Kestrel","captain","Crystal Bit","Sprint Boots","1"
"Kestrel","captain","Eve of Harvest","Slumbering Husk","1"
"Kestrel","captain","Weapon Blade","Swift Shooter","1"
"Kestrel","captain","Sorrowblade","Tyrant's Monocle","1"
"Kestrel","captain","Frostburn","Sprint Boots","1"
"Kestrel","captain","Shatterglass","Halcyon Potion","1"
"Kestrel","captain","Halcyon Chargers","Echo","1"
"Kestrel","captain","Sorrowblade","Journey Boots","1"
"Kestrel","captain","Frostburn","Void Battery","1"
"Kestrel","captain","Piercing Shard","Shatterglass","1"
"Kestrel","captain","Weapon Blade","Travel Boots","1"
"Kestrel","captain","Heavy Prism","Halcyon Chargers","1"
"Kestrel","captain","Eclipse Prism","Void Battery","1"
"Kestrel","captain","Crystal Bit","Energy Battery","1"
"Kestrel","captain","Sorrowblade","Eclipse Prism","1"
"Kestrel","captain","Sprint Boots","Sorrowblade","1"
"Kestrel","captain","Halcyon Potion","Heavy Prism","1"
"Kestrel","captain","Shatterglass","Slumbering Husk","1"
"Kestrel","captain","Shatterglass","Aegis","1"
"Kestrel","captain","Shatterglass","Aftershock","1"
"Kestrel","captain","Sprint Boots","Void Battery","1"
"Kestrel","captain","Chronograph","Chronograph","1"
"Kestrel","captain","Sorrowblade","Sprint Boots","1"
"Kestrel","captain","Shatterglass","Reflex Block","1"
"Kestrel","captain","Halcyon Chargers","Dragonheart","1"
"Kestrel","captain","Breaking Point","Sprint Boots","1"
"Kestrel","captain","Travel Boots","Serpent Mask","1"
"Kestrel","captain","Eclipse Prism","Energy Battery","1"
"Kestrel","captain","Frostburn","Frostburn","1"
"Kestrel","captain","Heavy Prism","Hourglass","1"
"Kestrel","captain","Void Battery","Reflex Block","1"
"Kestrel","captain","Heavy Prism","Sprint Boots","1"
"Kestrel","captain","Broken Myth","Eclipse Prism","1"
"Kestrel","captain","Aftershock","Aegis","1"
"Kestrel","captain","Shatterglass","Coat of Plates","1"
"Kestrel","captain","Six Sins","Blazing Salvo","1"
"Kestrel","captain","Frostburn","Coat of Plates","1"
"Kestrel","captain","Weapon Blade","Energy Battery","1"
"Kestrel","captain","Shatterglass","Halcyon Chargers","1"
"Kestrel","captain","Shatterglass","Blazing Salvo","1"
"Kestrel","captain","Halcyon Potion","Travel Boots","1"
"Kestrel","captain","Halcyon Potion","Weapon Blade","1"
"Kestrel","captain","Travel Boots","Eclipse Prism","1"
"Kestrel","captain","Light Armor","Sprint Boots","1"
"Kestrel","captain","Frostburn","Crystal Bit","1"
"Reim","captain","Shatterglass","Travel Boots","1"
"Reim","captain","Halcyon Potion","Eve of Harvest","1"
"Reim","captain","Piercing Shard","Light Shield","1"
"Reim","captain","Shatterglass","Sprint Boots","1"
"Reim","captain","Eve of Harvest","Lifespring","1"
"Reim","captain","Fountain of Renewal","Crucible","1"
"Reim","captain","Eve of Harvest","Light Shield","1"
"Reim","captain","Clockwork","Light Shield","1"
"Reim","captain","Eve of Harvest","Kinetic Shield","1"
"Reim","captain","Halcyon Potion","Crystal Bit","1"
"Reim","captain","Broken Myth","Aegis","1"
"Reim","captain","Eve of Harvest","Broken Myth","1"
"Reim","captain","Broken Myth","Alternating Current","1"
"Reim","captain","Eve of Harvest","Ironguard Contract","1"
"Reim","captain","Frostburn","Clockwork","1"
"Reim","captain","Heavy Prism","Kinetic Shield","1"
"Ozo","captain","Travel Boots","Eve of Harvest","1"
"Ozo","captain","Metal Jacket","Halcyon Chargers","1"
"Ozo","captain","Journey Boots","Aftershock","1"
"Ozo","captain","Travel Boots","Slumbering Husk","1"
"Ozo","captain","Fountain of Renewal","Ironguard Contract","1"
"Ozo","captain","Aftershock","Fountain of Renewal","1"
"Ozo","captain","Halcyon Chargers","Aftershock","1"
"Ozo","captain","Clockwork","Aftershock","1"
"Ozo","captain","Travel Boots","Sorrowblade","1"
"Ozo","captain","Halcyon Potion","Shatterglass","1"
"Ozo","captain","Sorrowblade","Breaking Point","1"
"Ozo","captain","Halcyon Potion","Aftershock","1"
"Ozo","captain","Shatterglass","Aftershock","1"
"Ozo","captain","Metal Jacket","Aftershock","1"
"Ozo","captain","Chronograph","Piercing Shard","1"
"Ozo","captain","Eve of Harvest","Sprint Boots","1"
"Ozo","captain","Shatterglass","Clockwork","1"
"Ozo","captain","Aftershock","Aftershock","1"
"Ozo","captain","Shatterglass","Slumbering Husk","1"
"Ozo","captain","Broken Myth","Heavy Prism","1"
"Ozo","captain","Kinetic Shield","Sprint Boots","1"
"Ozo","captain","Lifespring","Lifespring","1"
"Ozo","captain","Eclipse Prism","Hourglass","1"
"Ozo","captain","Crystal Bit","Crystal Bit","1"
"Ozo","captain","Aftershock","Reflex Block","1"
"Ozo","captain","Sorrowblade","Shatterglass","1"
"Ozo","captain","Breaking Point","Sorrowblade","1"
"Ozo","captain","Crystal Bit","Energy Battery","1"
"Ozo","captain","Crystal Bit","Sprint Boots","1"
"Ozo","captain","Aftershock","Kinetic Shield","1"
"Ozo","captain","Shatterglass","Broken Myth","1"
"Ozo","captain","Aftershock","Shatterglass","1"
"Ozo","captain","Aftershock","Crystal Bit","1"
"Ozo","captain","Alternating Current","Eve of Harvest","1"
"Ozo","captain","Six Sins","Blazing Salvo","1"
"Ozo","captain","Fountain of Renewal","Crucible","1"
"Ozo","captain","Shatterglass","Halcyon Chargers","1"
"Ozo","captain","Aftershock","Halcyon Potion","1"
"Ozo","captain","Heavy Prism","Piercing Shard","1"
"Ozo","captain","Aftershock","Light Shield","1"
"Ozo","captain","Aftershock","Piercing Shard","1"
"Alpha","captain","Sprint Boots","Six Sins","1"
"Alpha","captain","Stormguard Banner","Aftershock","1"
"Alpha","captain","Alternating Current","Coat of Plates","1"
"Alpha","captain","Oakheart","Ironguard Contract","1"
"Alpha","captain","Crystal Bit","Hourglass","1"
"Alpha","captain","Sorrowblade","Swift Shooter","1"
"Alpha","captain","Shatterglass","Fountain of Renewal","1"
"Alpha","captain","Aftershock","Weapon Blade","1"
"Alpha","captain","Travel Boots","Sorrowblade","1"
"Alpha","captain","Sprint Boots","Stormcrown","1"
"Alpha","captain","Broken Myth","Aftershock","1"
"Alpha","captain","Halcyon Potion","Stormguard Banner","1"
"Alpha","captain","Sprint Boots","Heavy Steel","1"
"Alpha","captain","Stormcrown","Reflex Block","1"
"Alpha","carry","Slumbering Husk","Aftershock","1"
"Alpha","carry","Shatterglass","Stormcrown","1"
"Alpha","carry","Stormcrown","Halcyon Chargers","1"
"Alpha","carry","Shatterglass","Travel Boots","1"
"Alpha","carry","Shatterglass","Aftershock","1"
"Alpha","carry","Sorrowblade","Poisoned Shiv","1"
"Alpha","carry","Tension Bow","Serpent Mask","1"
"Alpha","carry","Sorrowblade","Serpent Mask","1"
"Alpha","carry","Stormcrown","Aftershock","1"
"Alpha","carry","Broken Myth","Aegis","1"
"Alpha","carry","Fountain of Renewal","Atlas Pauldron","1"
"Alpha","carry","Poisoned Shiv","Tornado Trigger","1"
"Alpha","carry","Metal Jacket","Sorrowblade","1"
"Alpha","carry","Stormcrown","Travel Boots","1"
"Alpha","carry","Tornado Trigger","Sorrowblade","1"
"Alpha","carry","Sorrowblade","Travel Boots","1"
"Alpha","carry","Aegis","Light Shield","1"
"Lance","carry","Travel Boots","Fountain of Renewal","1"
"Lance","carry","Slumbering Husk","Travel Boots","1"
"Lance","carry","Contraption","Sorrowblade","1"
"Lance","carry","Flare Gun","Fountain of Renewal","1"
"Lance","carry","Fountain of Renewal","Halcyon Chargers","1"
"Lance","carry","War Treads","Metal Jacket","1"
"Lance","carry","Crucible","Stormcrown","1"
"Lance","carry","Tension Bow","Sorrowblade","1"
"Lance","carry","Fountain of Renewal","Metal Jacket","1"
"Lance","carry","Crucible","Metal Jacket","1"
"Lance","carry","Crucible","Travel Boots","1"
"Lance","carry","Fountain of Renewal","Travel Boots","1"
"Lance","carry","Aftershock","Fountain of Renewal","1"
"Lance","carry","Tension Bow","Fountain of Renewal","1"
"Lance","carry","Sorrowblade","Crucible","1"
"Lance","carry","War Treads","Serpent Mask","1"
"Lance","carry","Tyrant's Monocle","Breaking Point","1"
"Lance","carry","Stormcrown","Fountain of Renewal","1"
"Lance","carry","Tension Bow","Metal Jacket","1"
"Lance","carry","Travel Boots","Travel Boots","1"
"Lance","carry","War Treads","Barbed Needle","1"
"Lance","carry","Tension Bow","Journey Boots","1"
"Lance","carry","Travel Boots","Tension Bow","1"
"Lance","carry","Sorrowblade","Journey Boots","1"
"Lance","carry","Stormcrown","Breaking Point","1"
"Lance","carry","Tension Bow","Book of Eulogies","1"
"Lance","carry","Sorrowblade","Tyrant's Monocle","1"
"Lance","carry","Fountain of Renewal","Fountain of Renewal","1"
"Lance","carry","Sorrowblade","Poisoned Shiv","1"
"Lance","carry","Kinetic Shield","Travel Boots","1"
"Lance","carry","Sorrowblade","Aegis","1"
"Lance","carry","Aegis","Stormcrown","1"
"Lance","carry","Travel Boots","Tyrant's Monocle","1"
"Lance","carry","Oakheart","Aftershock","1"
"Lance","carry","Sorrowblade","Tension Bow","1"
"Lance","carry","Aegis","Sorrowblade","1"
"Lance","carry","Travel Boots","Reflex Block","1"
"Lance","carry","Book of Eulogies","Tension Bow","1"
"Lance","carry","Sprint Boots","Reflex Block","1"
"Lance","carry","Breaking Point","Barbed Needle","1"
"Lance","carry","Sorrowblade","Stormcrown","1"
"Samuel","carry","Aegis","Frostburn","1"
"Samuel","carry","Coat of Plates","Frostburn","1"
"Samuel","carry","Broken Myth","Heavy Prism","1"
"Samuel","carry","Eve of Harvest","Crucible","1"
"Samuel","carry","Frostburn","Fountain of Renewal","1"
"Samuel","carry","Void Battery","Void Battery","1"
"Samuel","carry","Halcyon Chargers","Kinetic Shield","1"
"Samuel","carry","Fountain of Renewal","Journey Boots","1"
"Samuel","carry","Sorrowblade","Sprint Boots","1"
"Samuel","carry","Shatterglass","Energy Battery","1"
"Samuel","carry","Eve of Harvest","Slumbering Husk","1"
"Samuel","carry","Ironguard Contract","Ironguard Contract","1"
"Samuel","carry","Halcyon Chargers","Frostburn","1"
"Samuel","carry","Shatterglass","Piercing Shard","1"
"Samuel","carry","Aftershock","Halcyon Chargers","1"
"Samuel","carry","Broken Myth","Broken Myth","1"
"Samuel","carry","Shatterglass","Sprint Boots","1"
"Samuel","carry","Eve of Harvest","Reflex Block","1"
"Samuel","carry","Sorrowblade","War Treads","1"
"Samuel","carry","Eve of Harvest","Alternating Current","1"
"Samuel","carry","Eve of Harvest","Heavy Prism","1"
"Samuel","carry","Poisoned Shiv","Sorrowblade","1"
"Samuel","carry","Broken Myth","Alternating Current","1"
"Samuel","carry","Tornado Trigger","Sorrowblade","1"
"Samuel","carry","Broken Myth","Energy Battery","1"
"Samuel","carry","Fountain of Renewal","Frostburn","1"
"Samuel","carry","Travel Boots","Aegis","1"
"Samuel","carry","Breaking Point","Metal Jacket","1"
"Samuel","carry","Broken Myth","Void Battery","1"
"Samuel","carry","Alternating Current","Travel Boots","1"
"Samuel","carry","Kinetic Shield","Coat of Plates","1"
"Samuel","carry","Aegis","Poisoned Shiv","1"
"Samuel","carry","Alternating Current","Eve of Harvest","1"
"Samuel","carry","Blazing Salvo","Shatterglass","1"
"Samuel","carry","Halcyon Chargers","Alternating Current","1"
"Samuel","carry","Tension Bow","Halcyon Chargers","1"
"Samuel","carry","Sorrowblade","Poisoned Shiv","1"
"Samuel","carry","Piercing Shard","Eve of Harvest","1"
"Samuel","carry","Halcyon Chargers","Reflex Block","1"
"Samuel","carry","Aftershock","Void Battery","1"
"Samuel","carry","Breaking Point","Tornado Trigger","1"
"Samuel","carry","Halcyon Chargers","Aftershock","1"
"Samuel","carry","Travel Boots","Frostburn","1"
"Samuel","carry","Energy Battery","Frostburn","1"
"Samuel","carry","Eve of Harvest","Atlas Pauldron","1"
"Samuel","carry","Broken Myth","Frostburn","1"
"Samuel","carry","Halcyon Potion","War Treads","1"
"Samuel","carry","Breaking Point","Travel Boots","1"
"Samuel","carry","Travel Boots","Sorrowblade","1"
"Samuel","carry","Broken Myth","Fountain of Renewal","1"
"Samuel","carry","Serpent Mask","Sorrowblade","1"
"Samuel","carry","Frostburn","Void Battery","1"
"Samuel","carry","Shatterglass","Nullwave Gauntlet","1"
"Samuel","carry","Eve of Harvest","Stormcrown","1"
"Samuel","carry","Shatterglass","Atlas Pauldron","1"
"Samuel","carry","Serpent Mask","Alternating Current","1"
"Samuel","carry","Shatterglass","Clockwork","1"
"Samuel","carry","Lucky Strike","Journey Boots","1"
"Samuel","carry","Lucky Strike","Lucky Strike","1"
"Samuel","carry","Eve of Harvest","Clockwork","1"
"Samuel","carry","Coat of Plates","Eve of Harvest","1"
"Samuel","carry","Frostburn","Piercing Shard","1"
"Samuel","carry","Frostburn","Metal Jacket","1"
"Alpha","jungler","Travel Boots","Travel Boots","1"
"Alpha","jungler","Coat of Plates","Stormcrown","1"
"Alpha","jungler","Halcyon Chargers","Aftershock","1"
"Alpha","jungler","Crystal Bit","Stormcrown","1"
"Alpha","jungler","Stormcrown","Metal Jacket","1"
"Alpha","jungler","Metal Jacket","Halcyon Chargers","1"
"Alpha","jungler","Sorrowblade","Minion's Foot","1"
"Alpha","jungler","Journey Boots","Swift Shooter","1"
"Alpha","jungler","Stormcrown","Shatterglass","1"
"Alpha","jungler","Alternating Current","Slumbering Husk","1"
"Alpha","jungler","Kinetic Shield","Travel Boots","1"
"Alpha","jungler","Breaking Point","Travel Boots","1"
"Alpha","jungler","Broken Myth","Stormcrown","1"
"Alpha","jungler","Sorrowblade","Metal Jacket","1"
"Alpha","jungler","Travel Boots","Lucky Strike","1"
"Alpha","jungler","Breaking Point","Serpent Mask","1"
"Alpha","jungler","Sorrowblade","Lucky Strike","1"
"Alpha","jungler","Stormguard Banner","Tension Bow","1"
"Alpha","jungler","Halcyon Chargers","Metal Jacket","1"
"Alpha","jungler","War Treads","Aegis","1"
"Alpha","jungler","Six Sins","Breaking Point","1"
"Alpha","jungler","Travel Boots","Breaking Point","1"
"Alpha","jungler","Aftershock","Sorrowblade","1"
"Alpha","jungler","Broken Myth","Travel Boots","1"
"Alpha","jungler","Stormcrown","Fountain of Renewal","1"
"Alpha","jungler","Crucible","Stormcrown","1"
"Alpha","jungler","Fountain of Renewal","Alternating Current","1"
"Alpha","jungler","Stormguard Banner","Sprint Boots","1"
"Alpha","jungler","Light Armor","Aftershock","1"
"Alpha","jungler","Alternating Current","Aegis","1"
"Alpha","jungler","Aftershock","Dragonheart","1"
"Alpha","jungler","Halcyon Potion","Serpent Mask","1"
"Alpha","jungler","Stormcrown","Sorrowblade","1"
"Alpha","jungler","Clockwork","Shatterglass","1"
"Alpha","jungler","Coat of Plates","Sorrowblade","1"
"Alpha","jungler","Coat of Plates","Aftershock","1"
"Alpha","jungler","Scout Trap","Scout Trap","1"
"Alpha","jungler","Shatterglass","Chronograph","1"
"Alpha","jungler","Eclipse Prism","Alternating Current","1"
"Alpha","jungler","Alternating Current","Dragonheart","1"
"Alpha","jungler","Broken Myth","Fountain of Renewal","1"
"Alpha","jungler","Sprint Boots","Sorrowblade","1"
"Alpha","jungler","Serpent Mask","Travel Boots","1"
"Alpha","jungler","Travel Boots","Shatterglass","1"
"Alpha","jungler","Shatterglass","Halcyon Potion","1"
"Alpha","jungler","Oakheart","War Treads","1"
"Alpha","jungler","Travel Boots","Metal Jacket","1"
"Alpha","jungler","Shatterglass","Sprint Boots","1"
"Alpha","jungler","Breaking Point","Bonesaw","1"
"Alpha","jungler","Shatterglass","Slumbering Husk","1"
"Alpha","jungler","Tornado Trigger","Sorrowblade","1"
"Alpha","jungler","Stormcrown","War Treads","1"
"Alpha","jungler","Breaking Point","Sprint Boots","1"
